time,download
1659921018.0,144.00
1659921054.0,672.00
1659921060.0,1.31
1659921066.0,672.00
1659921072.0,0.98
1659921078.0,144.00
1659921084.0,0.98
1659921090.0,672.00
1659921096.0,336.00
1659921108.0,336.00
1659921114.0,672.00
1659921132.0,0.98
1659921318.0,144.00
1659921366.0,336.00
1659921372.0,0.98
1659921378.0,480.00
1659921390.0,672.00
1659921396.0,0.98
1659921402.0,672.00
1659921408.0,672.00
1659921414.0,672.00
1659921420.0,336.00
1659921438.0,160.00
1659921498.0,144.00
1659921618.0,144.00
1659921678.0,144.00
1659921738.0,144.00
1659921918.0,144.00
1659921936.0,672.00
1659921942.0,0.98
1659921948.0,1.31
1659921954.0,336.00
1659921960.0,672.00
1659921966.0,1.97
1659921972.0,0.98
1659921978.0,336.00
1659921984.0,336.00
1659921990.0,336.00
1659922002.0,336.00
1659922044.0,336.00
1659922254.0,336.00
1659922260.0,1.64
1659922272.0,672.00
1659922278.0,336.00
1659922284.0,336.00
1659922290.0,0.98
1659922296.0,336.00
1659922308.0,336.00
1659922326.0,336.00
1659922362.0,672.00
1659922374.0,336.00
1659922452.0,144.00
1659922512.0,144.00
1659922536.0,672.00
1659922542.0,672.00
1659922548.0,0.98
1659922554.0,672.00
1659922560.0,1.97
1659922566.0,0.98
1659922572.0,144.00
1659922578.0,1.64
1659922584.0,336.00
1659922590.0,336.00
1659922608.0,336.00
1659922632.0,144.00
1659922692.0,144.00
1659922752.0,144.00
1659922812.0,144.00
1659922842.0,0.98
1659922848.0,0.98
1659922860.0,1.31
1659922866.0,0.98
1659922872.0,1.12
1659922878.0,336.00
1659922884.0,336.00
1659922902.0,336.00
1659922908.0,336.00
1659922920.0,144.00
1659922932.0,288.00
1659922944.0,336.00
1659922950.0,336.00
1659922992.0,144.00
1659923046.0,144.00
1659923052.0,144.00
1659923094.0,144.00
1659923112.0,144.00
1659923154.0,144.00
1659923166.0,144.00
1659923220.0,144.00
1659923232.0,144.00
1659923286.0,144.00
1659923394.0,320.00
1659923514.0,3.36
1659923520.0,892.00
1659923586.0,144.00
1659923646.0,144.00
1659923694.0,144.00
1659923754.0,144.00
1659923820.0,144.00
1659923880.0,144.00
1659923940.0,144.00
1659923946.0,3.88
1659923988.0,160.00
1659923994.0,144.00
1659924054.0,144.00
1659924072.0,144.00
1659924096.0,144.00
1659924402.0,144.00
1659924672.0,144.00
1659924822.0,144.00
1659924882.0,144.00
1659924972.0,144.00
1659924990.0,144.00
1659924996.0,144.00
1659925104.0,23.20
1659925122.0,144.00
1659925146.0,29.30
1659925182.0,25.50
1659925572.0,448.00
1659925908.0,144.00
1659926022.0,144.00
1659926082.0,144.00
1659926160.0,144.00
1659926322.0,288.00
1659926382.0,144.00
1659926442.0,144.00
1659926490.0,336.00
